dataid,date_of_audit,number_of_levels,no_bedrooms,year_built,builder,conditions_square_foot,house_volume_cubic_feet,directional_orientation_of_house,hvac_service_company,utilities_electric,utilities_natural_gas,utilities_propane_gas,foundations_type_slab,foundations_type_pier__beam,type_of_home_single_family,type_of_home_duplex,type_of_home_triplex,type_of_home_four_plex,type_of_home_condo,type_of_home_town_home,type_of_cooling_system_central_air_condition,type_of_cooling_system_central_heat_pumps,type_of_cooling_system_window_unit,type_of_cooling_system_other,number_of_other,type_of_cooling_system_no_cooling,type_of_heating_system_central_gas,type_of_heating_system_central_heat_pump,type_of_heating_system_wall_furnace,type_of_heating_system_gas_space_heater,type_of_heating_system_heat_recovery_system,type_of_heating_system_electric_strip_heater,type_of_heating_system_hydronic_space_heater,description_of_dedicated_ventilation_system,thermostats_manual,thermostats_digital,thermostats_programmable,thermostats_ae_programmable,fuel_type_gas_water_heater,fuel_type_electric_water_heater,fuel_type_solar_water_heater,fuel_type_tankless_water_heater,combustion_air_provided,timer_attached_to_water_heater,refrigerator_pre_1993_,refrigerator_post_1993,freezer_pre_1993_,freezer_post_1993,dishwasher_pre_1993_,dishwasher_post_1993,clothes_washer_pre_1993_,clothes_washer_post_1993,clothes_dryer_pre_1993_,clothes_dryer_post_1993,pool_pump_pre_1993_,pool_pump_post_1993,pump_timer_pre_1993_,pump_timer_post_1993,standard_toilets_pre_1993_,standard_toilets_post_1993,water_saving_toilets_pre_1993_,water_saving_toilets_post_1993,sprinkler_system_pre_1993_,sprinkler_system_post_1993,hvac_component_1_manufacturer,hvac_component_1_model,hvac_component_1_capacity_kw,hvac_component_1_manufactured_year,hvac_component_2_manufacturer,hvac_component_2_model,hvac_component_2_capacity_kw,hvac_component_2_manufactured_year,hvac_component_3_manufacturer,hvac_component_3_model,hvac_component_3_capacity,hvac_component_3_manufactured_year,refigerator_manufacturer,refigerator_model,refigerator_capacity_kw,refigerator_manufactured_year,refigerator_nameplate_illegible,dishwasher_manufacturer,dishwasher_model,dishwasher_capacity_kw,dishwasher_manufactured_year,dishwasher_nameplate_illegible,microwave_manufacturer,microwave_model,microwave_capacity_kw,microwave_manufactured_year,microwave_nameplate_illegible,washer_manufacturer,washer_model,washer_capacity_kw,washer_manufactured_year,washer_nameplate_illegible,dryer_manufacturer,dryer_model,dryer_wattage_capacity_kw,dryer_manufactured_year,dryer_nameplate_illegible,water_heater_manufacturer,water_heater_model,water_heater_capacity_kw,water_heater_manufactured_year,water_heater_gallons,water_heater_efficiency_factor,water_heater_nameplate_illegible,other_appliance_type,other_appliance_manufacturer,other_appliance_model,other_appliance_wattage_btus,other_appliance_manufactured_year,other_appliance_nameplate_illegible,consider_installing_low_flow_toi,consider_replacing_old_clothes_w,consider_having_a_free_irrigatio,type_of_windows_single_pane_gla,type_of_windows_double_pane_gla,type_of_windows_low_e_glass,type_of_windows_vinyl,type_of_windows_metal,type_of_windows_clad_wood,type_of_windows_other,skylights,skylights__existing_covers,existing_solar_screens_or_other_,type_of_exterior_shading_solar_film,type_of_exterior_shading_solar0,type_of_exterior_shading_awning,type_of_exterior_shading_other,type_of_exterior_shading_none,existing_solar_shading_total_square_footage,solar_shading_ne,solar_shading_e,solar_shading_se,solar_shading_s,solar_shading_sw,solar_shading_w,solar_shading_nw,window_sq_ft_ne,window_sq_ft_e,window_sq_ft_se,window_sq_ft_s,window_sq_ft_sw,window_sq_ft_w,window_sq_ft_nw,windows__shading_comments,installation_or_replacements_of_,recommended_additional_solar_shading_total_square_footage,recommended_additional_solar_shading_solar_shading_ne,recommended_additional_solar_shading_solar_shading_e,recommended_additional_solar_shading_solar_shading_se,recommended_additional_solar_shading_solar_shading_s,recommended_additional_solar_shading_solar_shading_sw,recommended_additional_solar_shading_solar_shading_w,recommended_additional_solar_shading_solar_shading_nw,incentives_are_available_from_ae,attic_insulation_type,attic_floor_sq_ft,existing_r_value,cathedral_ceiling_insulation_ty,cathedral_ceiling_insulation_ce,cathedral_ceiling_insulation_ex,vaulted_ceiling_insulation_type,vaulted_ceiling_insulation_ceil,vaulted_ceiling_insulation_exis,total_r_value_of_attic,knee_wall_r_value,attic_wall_r_value,attic_knee_wall_insulation_secur,openings_between_floors,radiant_barrier,attic_insulation_attic_access_is,attic_hatch_stair_box_insulated,vented_recessed_lights_exhaust_f,attic_insulation_comments,attic_floor_insulation_add_r_val,vaulted_ceiling_insulation_add_r,attic_knee_wall_insulation_add_r,insulate_terhmal_bypass,insulate_attic_hatch_stair,ae_attic_insulation_incentives,incentives_are_available_from_tx,whole_house_duct_leakage_in_percent,duct_leakage_system_2,duct_leakage_system_3,duct_locations_unconditioned_attic1,duct_locations_conditioned_attic1,duct_locations_between_floors_fur_downs1,duct_locations_crawl_space1,type_of_duct_grey_flex1,type_of_duct_mylar_flex1,type_of_duct_duct_board1,type_of_duct_sheet_metal1,type_of_duct_ductless1,duct_r_value1,duct_insulation_cond1,return_air_sizing1,return_plenum_sealed1,description_of_duct_distribution_in_house_1,type_of_air_filter_pleated1,type_of_air_filter_fiberglass1,type_of_air_filter_media1,type_of_air_filter_reusable1,type_of_air_filter_none1,cfm_pressure_test1,p_leakage1,balancing_flow_hood_analysis_result_1,duct_leakage_all,visual_inspection_of_duct_system_1,duct_leakage_comments_1,location_air_handler1,type_air_handler1,cond_age1,cond_btu1,cond_eer1,furn_age1,furn_btu1,furn_afue1,ton1,system_cfm1,hvac_delta1,sqft_ton1,comments1,perform_duct_seal1,repair_replace_duct1,replace_supply_feet1,replace_return_feet1,addl_return_air1,addl_return_air_sq_in_recommendation1,ae_incentives1,txgas_incentives1,duct_locations_unconditioned_attic2,duct_locations_conditioned_attic2,duct_locations_between_floors_fur_downs2,duct_locations_crawl_space2,type_of_duct_grey_flex2,type_of_duct_mylar_flex2,type_of_duct_duct_board2,type_of_duct_sheet_metal2,type_of_duct_ductless2,duct_r_value2,duct_insulation_cond2,return_air_sizing2,return_plenum_sealed2,description_of_duct_distribution_in_house_2,type_of_air_filter_pleated2,type_of_air_filter_fiberglass2,type_of_air_filter_media2,type_of_air_filter_reusable2,type_of_air_filter_none2,cfm_pressure_test2,p_leakage2,duct_leakage_greater_than_15_percent2,balancing_flow_hood_analysis_result_2,duct_total_leakage_percent2,visual_inspection_of_duct_system_2,duct_leakage_comments_2,location_air_handler2,type_air_handler2,cond_age2,cond_btu2,cond_eer2,furn_age2,furn_btu2,furn_afue2,ton2,system_cfm2,hvac_delta2,sqft_ton2,comments2,perform_duct_seal2,repair_replace_duct2,replace_supply_feet2,replace_return_feet2,addl_return_air2,addl_return_air_sq_in_recommendation2,ae_incentives2,txgas_incentives2,number_of_exterior_doors,number_of_exterior_doors_properl,plumbing_penetrations_sealed,air_infiltration_attic_access_is,fireplace,vented_to_outside,damper_operable,internal_combustion_air_to_fireplace,external_combustion_air_to_fireplace,gas_furnace,gas_furnace_grill_in_door,gas_furnace_closet_door_weather,gas_water_heater,gas_water_heater_grill_in_door,gas_water_heater_closet_door_we,air_infiltration_comments,weather_strip_all_exterior_doors,caulk_around_all_plumbing_penetr,seal_attic_hatch_stair_box,multipoint_blower_door_test_result_15_pa,multipoint_blower_door_test_result_30_pa,multipoint_blower_door_test_result_50_pa,multipoint_blower_test_average,ach50_calculation,multipoint_blower_door_test_result_comments,consider_recycling_your_freezer_,replace_manual_or_digital_thermo,consider_install_appliance_timer,replace_incandescent_light_bulbs,audit_order
1642,3/25/2011,1,3,2007,not assessed,1720,,North,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,,,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,CARRIER,58STA070-12,15.822,2007,CARRIER,24ABA436A310,7.032,2007,,,,,KENMORE,797.775566,0.368,2007,,WHIRLPOOL,GU2455XTSS3,1.152,,,WHIRLPOOL,GOLD- GT4175SPS-2,1.2,2007,,LG,WM2487HWM,,,,LG,DLG7188WM,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,0,145,0,5,0,112,0,,0,0,0,0,0,0,0,0,0,0,BLFG,1720,30,,,,,,,30,,,,0,1,0,0,1,,,,,0,0,0,0,,,,,,,,0,1,0,0,0,6,Good,Adequate,,,1,0,0,0,0,300,25,,25,not assessed,not assessed,Attic,Horizontal,2007,36000,12,2007,54000,80,3,1200,,575,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,0,1,1,1,,,,,,,,,,0,0,0,1425,1475,1450,,,,,,,,160
9930,10/7/2011,1,3,1996,not assessed,1649,15171,Northwest,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,Trane,TTP036C100A2,10.548,1996,Trane,TUE060A936K0,17.58,1996,,,,,Maytag,MBL2256KE56,0.816,2010,,Kenmore,665.172824,1.476,,,GE,JES12895K01,1.5,2005,,Kenmore,110.475117,1.2,2010,,Kenmore,110.948213,0.72,2009,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,244,84,0,90,0,32,0,38,84,0,106,0,32,0,45,*glass block - cannot us solar screens    **window arch cannot use solar screens. All feasible windows are fitted with solar screens,0,0,0,0,0,0,0,0,0,0,Insulsafe,1649,28,,,,,,,28,22,,0,,0,0,0,0,,10,0,0,1,0,0,0,11.5,,,,,,,0,1,0,0,0,6,Good,Inadequate,1,radial ducting perimeter outlets,1,0,0,0,0,,17,Interior leakage comes in at 17%,17," seems to be in good shape - duct boots not caulked to sheetrock.",,Closet,Up flow,1996,36000,9,1996,60000,80,3,1080,20,550,have Manual J done when system is replaced to ensure proper sizing,1,0,0,0,1,168,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,0,0,,,,,1,,,1,,,,0,0,0,615,952,1377,1354,5.35,.26 nACH - house is very efficient,,,,,114
2335,4/8/2011,2,3,2008,Standard Pac,2680,,North,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,Carrier Condenser,24ABB448A300,14.064,2008,Carrier Furnace gas,58STA110-22,26.077,2007,Carrier evaporator,CNPHP6024ATAABAA,,2008,GE,GFSF6K,0.624,2008,,"Whirlpool  ",GU2475XTVYO,0.324,2008,,Whirlpool,GT4175SPS-3,1.7,2008,,Whirlpool,not visible,,2008,1,Whirlpool,WED9600TAO,5,2008,,Ao Smith Water Heater,FCG 75 300,,2008,74,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,0,94,0,161,0,138,0,Only shading is on North facing wall,1,393,0,94,0,161,0,138,0,0,blown fiberglass,1340,35,,,,,,,35,,,1,0,1,1,,,,3,,,,1,,,11,,,,,,,0,1,1,0,0,6,Good,Adequate,,,1,0,1,0,0,,,,,,2 zones up/down,Attic,Horizontal,2008,48000,8,2007,89000,80,4,1440,20,670,Comprehensive air distrubution system sealing recommended. Seal buckets to sheet rock and seal all joints in air handler/evaporator.,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,1,1,1,1,,1,,,1,,,Furnace in attic water heater closet in garage both properly vented.,0,0,0,1915,2136,2047,,,CFM50 numbers above based on 3x averages.,,,,0,32
9499,,1,3,1965,unknown,1112,8896,West,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,Lennox Condenser,13ACC-024-230-01,7.032,,Lennox Evpaorator,BV134-36APA58M16,10.548,,Lennox Furnace,G4OUH24A04507,,,Whirlpool,ET8WTMXKQ09,0.78,2008,,,,,,,Westinghouse- countertop,,,,1,Whirlpool,WFW8300SW02,1.2,2007,,Whirlpool,WED8300SW0,4.8,2007,,Bradford White,MI40T6FBN4,11.72,,40,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,152,0,83,0,0,0,69,0,0,83,0,24,0,69,0,East windows/doors shaded by proch and 3.5' overhang W 4' porch,0,0,0,0,0,0,0,0,0,,cellulose,1100,12,,,,,,,12,,,,0,0,0,0,,Avg of 6"" degraded cellulose.  Definitely could benefit from increased insulation though homeowner notes very low electricity bills.,26,0,0,0,0,1,1,6.9,,,1,1,0,0,0,0,0,1,0,4,,Inadequate,0,metal ducts in uncond attic,1,0,1,0,0,94,,,13,return 288sqin= rec. total of 400 sqin total leakage= 94 cfm leakage to outside =50 cfm,Low leakage to the outside esp. for age of home we taped over holes in bathroom wall.,Closet,Up flow,,24000,11.2,,44000,80,2,720,24,556,Recommend sealing the return plenum.  Lower delta T 57F,0,0,0,0,1,112,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,0,0,,,,,1,1,0,1,,,Water heater in garage furnace in closet in living space.,0,1,0,486,761,1072,,7.2,Low ACH50  considering age of home likely due to metal windows have been sealed and attic access in garage.,,,,,82
5810,7/19/2011,1,3,1965,Unknown,1345,10760,SouthEast,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,1,1,0,0,0,1,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,Carrier (Furnace),58PHA090-16,25.784,2010,Carrier (Condensor),24ACC636A300,10.548,2010,,,,,Kenmore,596.711031,0.886,2006,,GE,GSD1205T64BA,1.032,1999,,Whirlpool,MH1150XM5-3,1.8,2005,,Whirlpool,LSR5233EQO,1.2,2000,,Whirlpool (gas),LSR5848EQ2,0.72,2000,,Rheem,21V40-7,9.962,post 1996,40,,,,,,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,0,0,156,0,28,0,23,Homes shading is from coered patio trees and good overhangs.,0,0,0,0,0,0,0,0,0,0,Fiberglass,1345,38,,,,,,,38,,,,0,0,1,1,1,,16,16,0,0,0,0,0,11,,,1,1,0,0,0,1,0,1,0,8,Good,Adequate,1,"radial ducting perimeter outlets ",0,1,0,0,0,,,,15,Good condition. 2 new mylar flex ducts,New HVAC system thru Austin Energy Rebate program in 2010 ducts were also sealed by a contractor,Closet,Up flow,2010,36000,9,2010,88000,80,3,1200,18,448,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,1,1,1,,,1,0,1,1,0,0,,0,1,1,1042,1620,2279,1647,12.7,ACH50 Calc - (2279 cfm50 *60) / 10760V = 12.7 Garage remodel has sseveral points major points of air infiltration: above dryer attic hatch door DWH closet door and back door,,,,,106
6423,3/30/2011,2,3,2008,not assessed,1548,,WEST,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,,,,,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,CARRIER,58STA045-12,10.548,2008,CARRIER,24ABA424A320,7.032,2008,,,,,LG,LSC21943ST101,0.5405,,,WHIRLPOOL,GU2475XTVYO,0.6,,,WHIRLPOOL,GH5184XPS-7,,2008,,LG,WM2016CW,0.6,,,LG,DLE2516W,6.24,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,0,,,,,,,,,,,,,,0,39,0,49,0,92,0,,0,0,0,0,0,0,0,0,0,0,BL FG,975,30,,,,,,,30,11,,1,0,1,1,1,1,,,,,0,0,0,0,,,,,,,,0,1,0,0,0,8,Good,Adequate,1,GOOD. MECHANICAL DAMPERS,,,,,,150,18,,18,not assessed,not assessed,Attic,Horizontal,2008,24000,12,2008,36000,,,800,17,774,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,,,,,,1,0,1,1,0,1,,0,0,0,1105,1205,1240,,,,,,,,187
7866,7/29/2011,1,3,1983,unknown,960,8160,West,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,Goodman- condenser,CK 30-1B,8.79,,Goodman Evaporator,CAPF3030A6BA,8.79,2008,Goodman Furnace,GMS80703ANBD,,2008,Kenmore,106.702399,0.78,2010,,Hotpoint,HDA3400602BB,0.78,,,Emerson countertop,,,,1,Frigidaire,GLTF290FE1,1,2009,,Frigidaire,GLEQ2152EE1,4.8,2009,,GE,GG40T06NG01,10.548,2010,40,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,63,0,0,0,0,0,63,0,0,41,0,2,0,63,0,Solar screens on all W facing windows one window is single-paned glass,0,0,0,0,0,0,0,0,0,,Rockwool,950,20,,,,not visible,150,,18,9,,0,0,0,1,0,0,Vaulted ceiling insulation type/grade not visible rockwool degraded Evidence of leak around plumbing vent through attic.,18,0,2,0,1,1,1,14.5,,,1,,,,0,1,1,0,0,2,,Inadequate,0,In uncond attic,,,,,,180,,,20,180 cfm total duct leakage 136 cfm leakage to outside return sizing low 250 sq in need addtl 250 sq in.,Return plenum open needs to be cleaned out and sealed this should make a significant difference in duct leakge,Closet,Up flow,,30000,10,2008,56000,80,2.5,900,22,384,System oversized for square footage of home,1,0,0,0,1,250,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,0,,,,,1,0,0,1,0,0,2 closets for water htr and furnace in lvg space connected. Both supplied with hi/lo vents doors need to be weatherstripped.,0,1,1,677,1026,1394,,10,Weatherstripping HVAC and water htr closet will reduce ACH since these spaces are open to the exterior through the vent pipes.,,,,,86
4447,3/19/2011,2,3,2010,not assessed,2762,,West,,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,,1,0,0,,,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,Carrier - Inside,FV4CNF005,13.771,2010,Carrier - Outside,25HPA548A310,14.064,2010,Rinnai Water Heater,R98LS,,2010,Kenmore,40141003010,,2010,,Bosch,SHX43P15UC160,,,,Electrolmxx,318279621A,,2010,,Kenmore,110 875 62607,,2010,,Kenmore,110 475 12602,,2010,,,,,,,,,Other,N/A,N/A,,,,0,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,48,0,94,0,106,0,,1,248,0,48,0,94,0,106,0,1,Spray Foam,0,26,Spray Foam,,26,,,26,26,,,,0,0,1,1,,,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,8,Good,Adequate,,,,,,,,110,7.6,,7.6,not assessed,not assessed,Attic,Horizontal,2010,48000,12.5,2010,47000,,,1440,,690.5,N/A,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,,1,1,1,,,0,,,0,,,N/A,0,0,0,526,756,1049,,,N/A,,,,,168
3936,7/30/2011,2,4,2007,MERITAGE,2134,,SOUTH,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,CARRIER,58STA090,25.784,2007,CARRIER,24ABA420329,12.306,2007,,,,,MAYTAG,MFI2568AES,,,,MAYTAG,,,,,WHIRLPOOL,GT4175SPSP-2,,2007,,KENMORE,110.280817,,,,KENMORE,110.780827,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,,,,,,,,0,48,0,92,0,132,0,,0,0,0,0,0,0,0,0,0,,INSULSAFE,1162,38,,,,,,,38,,,1,0,1,1,1,1,,0,0,0,0,0,,,,,,,,,,1,0,1,0,0,6,Good,Adequate,1,RADIAL DUCTING DISTRIBUTED ALONG PERIMETER,1,0,0,0,0,,,,8,not assessed,not assessed,Attic,Horizontal,2007,42000,12,2007,71000,80,3.5,1400,20,609,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,1,1,1,,,1,0,1,1,0,1,,0,0,0,875,1320,1900,1365,,,,,,,161
3192,4/7/2011,1,3,2009,Standard Pacific,2075,,"West ",,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,Carrier Condenser,25HPA536A310,10.548,2009,Carrier Heat Pump Evaporator,FX4CNF036,10.548,2009,Carrier heat strip (aux),KFCEH0901N10,,2009,Whirlpool,GC5SHAXVS00,0.78,2009,,"Bosch ",SHE68MO5UC/53,1.4,2009,,Whirlpool,GT4175SPS-3,1.7,2009,,Kenmore,110.4292222,1.4,2005,,Kenmore  Gas,110 92822103,0.72,2005,,Noritz,N-0751M-OD,,2009,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,0,59,0,0,0,59,0,0,0,0,56,0,105,0,136,0,solar shading needed on all west and east windows  there is some shading in south facing patio area,1,248,0,56,0,56,0,136,0,0,Open cell foam,2075,27,,,,,,,27,,,,0,0,1,0,1,Foam on roof-deck  3""-6"" 4.5"" average boxes above not checked means N/A insulation job looks,,0,,0,0,,,1.8,,,1,,1,,0,1,1,0,0,6,,Adequate,1,in passively conditioned attic,1,0,1,0,0,,,,,Good installation no visible issues,,Attic,Horizontal,2009,36000,9.7,2009,36000,,3,1080,21,692,AFUE N/A for heat pump,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,1,1,1,,0,,,1,,,tankless water heater located outside front door needs to be weather stripped,1,0,1,1692,1673,1660,,,3 point avg,,,,0,29
2638,4/13/2011,2,2,2008,David Weekly,1970,,North,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,Carrier,24ABA436A310,10.548,2008,Carrier,58STA070,19.338,2008,,,,,Whirlpool,ABB2222FEW,,2008,,GE,JVM1540SM2SS,,2008,,GE,JVM1540SM2SS,,2008,,Sears,417 41042000,,2000,,GE,DVL12223ET1WW,,1998,,Promax AO Smith,GCV-40-100,,2008,40,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,27,0,0,0,27,0,0,0,0,24,0,141,0,85,0,,1,264,0,74,0,105,0,85,0,0,Fiber Glass,957,30,,,,,,,30,,,,0,1,1,1,0,,8,,,0,0,,,9.2,,,,,,,0,1,0,0,0,8,Good,Adequate,1,Center,0,0,1,0,0,145,,,13.7,,Total Leakage 145CFM 13.7%,Attic,Horizontal,2008,36000,11,2008,66000,80,3,1080,19,656,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0,,,,,1,,,1,,,,0,0,0,556,882,1218,,,.24  AIR CHANGES PER HOUR.,,,,0,59
9121,5/4/2011,2,3,2007,Muskin,1981,,North,,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,Carrier Condenser,24ABA436A310,10.548,2007,Carrier Furnace,58STA 070,15.822,2007,Carrier Evaporator,covered by mastic,,,Amana,ASD2625KES,1.1,,,"Kitchen Aid ",KUDK03ITBS2,1.2,,,Kitchen Aid,KHMS1850SSS-0,1.8,2007,,Frigidaire,ATF800FS0,1.1,2007,,Frigidaire,aeq8700fs0,4.8,2007,,Rinnai,REU-V2532W,,2007,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,1,1,1,0,,,,,,,,0,59,0,70,0,127,0,Most windows have interior blinds East facing windows are shaded by neighboring house upstairs west could use solar screens,1,164,0,0,0,70,0,94,0,0,blown fiberglass,990,25,,,,,,,,,,,0,1,1,1,1,4-25"" mounding of insulation brings R-value down to ~12 in some places attic hatch is weatherstripped & has 10"" batt on it attic acces is in small closet of upstairs bedrm,13,,,0,0,,,6.5,,,1,,1,,0,1,1,0,0,8,,Adequate,1,In unconditioned attic and btw floors,0,0,0,0,1,140,13,Duct Blaster 140cfm=13%,13,ducts/plenums appear to be well sealed carrier 58STA furnace can cause increased cfm during duct blaster,Home owner notices stale air often sick with respiratory complaints PE will follow up re possible fresh air intake bc house is tight esp. for an nonfoamed attic,Attic,Horizontal,2007,36000,10.2,2007,54000,82,3,1080,22,660,2 zone up and down stairs dampers,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,,,,1,,,1,,,tankless water heater outside furnace in attic gas fireplace all properly vented,0,0,0,604,990,1391,,,,,,,0,12
8767,4/19/2011,2,3,2009,David Weekley,2270,,West,,1,0,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,Carrier,24ABB436A300,10.548,2009,Carrier,58STA070,19.338,2009,,,,,Samsung,RF268ABRS,,2009,,"GE   ",Mod:GLD5960N10SS,,2009,,"GE ",JVM1540SN1SS,,2009,,Whirlpool,LXR9245EQ1,,2004,,Whirlpool,LER4634EQ1,,2004,,Promax,GVR 40 200,,2009,40,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,69,0,42,0,18,0,9,0,0,42,0,180,0,72,0,,1,225,0,0,0,162,0,63,0,0,fiberglass,1478,30,,,,,,,30,13,,1,0,1,1,1,1,,8,,,1,0,,,9.5,,,,,,,0,1,0,0,0,8,Good,Adequate,1,radial ducting perimeter outlets,0,0,1,0,1,,,,," good",,Attic,Horizontal,2009,36000,11,2009,66000,80,3,1080,20,757,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,0,0,0,0,,1,0,0,1,0,0,furnace and water heater both in attic,0,0,0,565,852,1162,1199,,used CR50 Multiplier for Test 1 and Test 2 to derive average,,,,0,40
